product_id,title,category,description,price,stock_available,view_count,number_of_reviews,average_rating,reviews
P1816,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,286.02,True,7617,149,3.4,Poor customer service|Could be better|Battery lasts long
P1817,Gaming Console,Gaming,"Perfect for work, play, and everything in between",1674.67,True,4533,341,2.3,Battery lasts long|Great value for money|Amazing features
P1818,DSLR Camera,Cameras,High performance and reliability for daily use,1825.23,False,6504,459,3.9,Amazing features|Very satisfied|Excellent quality
P1819,External SSD 1TB,Computer Accessories,High performance and reliability for daily use,1934.42,False,6236,95,4.2,Battery lasts long|Could be better|Very satisfied
P1820,Action Camera,Cameras,"Compact, stylish, and powerful",1805.25,True,4679,351,1.1,Very satisfied|Not worth the price|Highly recommend
P1821,Mesh Wi-Fi System,Networking,Equipped with the latest technology,1540.76,True,2668,136,2.3,Highly recommend|Would buy again|Not worth the price
P1822,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",1691.62,True,2360,481,2.5,Very satisfied|Battery lasts long|Amazing features
P1823,USB-C Hub,Computer Accessories,Equipped with the latest technology,291.96,True,5049,423,3.3,Highly recommend|Amazing features|Could be better
P1824,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1477.81,False,6415,396,3.7,Excellent quality|Great value for money|Battery lasts long
P1825,DSLR Camera,Cameras,High performance and reliability for daily use,837.63,True,5343,94,2.5,Would buy again|Not worth the price|Poor customer service
P1826,Smart Microwave,Home Appliances,User-friendly design and long battery life,1982.07,True,9512,466,4.1,Battery lasts long|Great value for money|Could be better
P1827,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",561.79,False,4340,406,2.4,Highly recommend|Excellent quality|Great value for money
P1828,Gaming Console,Gaming,Equipped with the latest technology,1946.71,True,1801,51,3.7,Not worth the price|Very satisfied|Poor customer service
P1829,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1404.95,False,4116,419,2.4,Battery lasts long|Excellent quality|Not worth the price
P1830,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",876.42,False,8164,392,4.3,Highly recommend|Amazing features|Would buy again
P1831,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",1562.44,False,451,393,1.1,Very satisfied|Great value for money|Excellent quality
P1832,Robot Vacuum,Home Appliances,High performance and reliability for daily use,1904.9,True,5766,93,1.0,Battery lasts long|Highly recommend|Could be better
P1833,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,714.51,True,5177,378,1.7,Excellent quality|Could be better|Very satisfied
P1834,"Smart LED TV 43""",TVs,High performance and reliability for daily use,1015.15,False,7650,94,1.9,Battery lasts long|Would buy again|Excellent quality
P1835,Smart Glasses,Wearables,"Compact, stylish, and powerful",1060.28,False,8245,226,1.0,Battery lasts long|Highly recommend|Could be better
P1836,DSLR Camera,Cameras,User-friendly design and long battery life,1797.65,False,6594,468,1.7,Battery lasts long|Highly recommend|Could be better
P1837,Gaming Laptop 16GB RAM,Laptops,High performance and reliability for daily use,728.11,True,5705,55,2.4,Highly recommend|Not worth the price|Excellent quality
P1838,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",1610.07,True,5759,122,3.4,Would buy again|Poor customer service|Very satisfied
P1839,Air Purifier,Home Appliances,"Compact, stylish, and powerful",1439.75,True,9578,98,3.0,Would buy again|Great value for money|Very satisfied
P1840,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1121.6,True,7305,247,1.5,Excellent quality|Great value for money|Poor customer service
P1841,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1904.51,False,226,143,1.5,Amazing features|Would buy again|Great value for money
P1842,"OLED TV 65""",TVs,User-friendly design and long battery life,1144.53,False,5526,2,2.0,Poor customer service|Could be better
P1843,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",1358.17,False,8326,202,2.2,Excellent quality|Amazing features|Could be better
P1844,USB-C Hub,Computer Accessories,User-friendly design and long battery life,1713.51,False,9376,312,4.6,Battery lasts long|Highly recommend|Amazing features
P1845,Gaming Console,Gaming,Equipped with the latest technology,1665.14,False,6203,466,2.7,Would buy again|Amazing features|Excellent quality
P1846,Smart Glasses,Wearables,High performance and reliability for daily use,1731.81,True,1940,182,1.9,Great value for money|Could be better|Poor customer service
P1847,5G Android Phone,Mobile Phones,Equipped with the latest technology,1460.76,False,6658,79,2.5,Not worth the price|Excellent quality|Battery lasts long
P1848,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,1717.5,False,6307,343,4.4,Highly recommend|Could be better|Very satisfied
P1849,"Ultrabook 13""",Laptops,High performance and reliability for daily use,523.76,True,2208,215,2.3,Could be better|Excellent quality|Not worth the price
P1850,USB-C Hub,Computer Accessories,Equipped with the latest technology,1018.62,False,9032,419,3.0,Would buy again|Not worth the price|Poor customer service
P1851,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1456.8,False,3313,307,3.1,Great value for money|Could be better|Poor customer service
P1852,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",623.65,False,4868,478,3.5,Very satisfied|Amazing features|Poor customer service
P1853,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",324.08,False,2577,40,2.0,Poor customer service|Highly recommend|Could be better
P1854,Air Purifier,Home Appliances,"Compact, stylish, and powerful",1207.45,False,1814,51,1.1,Would buy again|Highly recommend|Not worth the price
P1855,"Business Laptop 15""",Laptops,High performance and reliability for daily use,1898.66,False,5428,112,3.2,Battery lasts long|Amazing features|Great value for money
P1856,Action Camera,Cameras,Equipped with the latest technology,1554.71,True,8162,276,2.7,Poor customer service|Battery lasts long|Excellent quality
P1857,"Smart LED TV 43""",TVs,High performance and reliability for daily use,186.91,False,2036,439,2.5,Could be better|Poor customer service|Excellent quality
P1858,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1585.96,False,5106,484,3.6,Would buy again|Excellent quality|Very satisfied
P1859,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1329.29,True,6286,376,4.9,Very satisfied|Highly recommend|Battery lasts long
P1860,Wireless Gaming Mouse,Gaming,User-friendly design and long battery life,181.54,False,8897,45,2.7,Amazing features|Highly recommend|Battery lasts long
P1861,Action Camera,Cameras,Equipped with the latest technology,131.77,True,8637,111,4.6,Not worth the price|Would buy again|Amazing features
P1862,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",582.94,True,254,267,4.5,Amazing features|Excellent quality|Could be better
P1863,5G Android Phone,Mobile Phones,Equipped with the latest technology,1962.72,False,2879,204,1.5,Very satisfied|Could be better|Highly recommend
P1864,USB-C Hub,Computer Accessories,User-friendly design and long battery life,1699.3,True,2178,396,4.2,Poor customer service|Would buy again|Could be better
P1865,"4K UHD Smart TV 55""",TVs,"Compact, stylish, and powerful",712.48,False,8930,30,4.1,Very satisfied|Excellent quality|Amazing features
P1866,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1986.13,True,2276,267,4.6,Not worth the price|Could be better|Great value for money
P1867,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1845.79,True,3518,338,1.4,Battery lasts long|Amazing features|Poor customer service
P1868,Network Switch,Networking,"Compact, stylish, and powerful",697.24,True,6637,71,3.2,Amazing features|Not worth the price|Excellent quality
P1869,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,1880.12,False,1217,456,4.8,Battery lasts long|Amazing features|Highly recommend
P1870,Budget Smartphone,Mobile Phones,"Compact, stylish, and powerful",1438.46,True,9576,321,4.5,Could be better|Battery lasts long|Very satisfied
P1871,Smartphone 128GB,Mobile Phones,"Perfect for work, play, and everything in between",25.96,True,8950,140,1.5,Great value for money|Could be better|Amazing features
P1872,Air Purifier,Home Appliances,Equipped with the latest technology,1141.58,True,3759,176,2.4,Poor customer service|Very satisfied|Amazing features
P1873,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",838.36,True,1799,473,1.6,Could be better|Battery lasts long|Not worth the price
P1874,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",541.61,False,6663,15,1.2,Poor customer service|Very satisfied|Battery lasts long
P1875,"Ultrabook 13""",Laptops,User-friendly design and long battery life,114.6,False,6310,313,1.6,Highly recommend|Excellent quality|Would buy again
P1876,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",1799.43,True,5717,379,3.3,Poor customer service|Very satisfied|Excellent quality
P1877,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,1022.39,True,786,119,1.3,Could be better|Would buy again|Great value for money
P1878,USB-C Hub,Computer Accessories,"Compact, stylish, and powerful",208.53,True,8344,29,1.8,Would buy again|Battery lasts long|Poor customer service
P1879,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,46.12,False,5022,454,4.3,Excellent quality|Very satisfied|Could be better
P1880,"OLED TV 65""",TVs,High performance and reliability for daily use,1774.62,True,939,163,4.0,Could be better|Great value for money|Poor customer service
P1881,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,1614.35,False,3985,195,1.2,Battery lasts long|Very satisfied|Would buy again
P1882,"Smart LED TV 43""",TVs,Equipped with the latest technology,405.86,False,3893,393,2.1,Battery lasts long|Amazing features|Could be better
P1883,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",1632.45,False,2186,306,1.5,Very satisfied|Highly recommend|Would buy again
P1884,Ergonomic Mouse,Computer Accessories,"Compact, stylish, and powerful",1016.91,False,6120,88,1.6,Battery lasts long|Amazing features|Not worth the price
P1885,Gaming Console,Gaming,"Perfect for work, play, and everything in between",1466.31,True,4648,142,2.1,Not worth the price|Poor customer service|Would buy again
P1886,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",1192.41,True,6233,287,1.1,Great value for money|Not worth the price|Very satisfied
P1887,Budget Smartphone,Mobile Phones,Equipped with the latest technology,1714.71,False,4540,196,3.7,Amazing features|Battery lasts long|Could be better
P1888,Wireless Gaming Mouse,Gaming,High performance and reliability for daily use,533.87,False,2894,339,1.7,Amazing features|Highly recommend|Very satisfied
P1889,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",481.84,False,1589,323,1.1,Could be better|Highly recommend|Amazing features
P1890,Robot Vacuum,Home Appliances,Equipped with the latest technology,137.11,False,6705,104,4.7,Great value for money|Not worth the price|Very satisfied
P1891,Fitness Tracker,Wearables,User-friendly design and long battery life,1622.71,True,9355,27,4.0,Amazing features|Excellent quality|Very satisfied
P1892,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",660.29,True,7323,260,1.6,Highly recommend|Would buy again|Amazing features
P1893,"Business Laptop 15""",Laptops,User-friendly design and long battery life,702.25,False,8252,410,3.9,Excellent quality|Highly recommend|Battery lasts long
P1894,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,1706.43,False,7597,54,3.5,Amazing features|Battery lasts long|Very satisfied
P1895,Smartwatch with GPS,Wearables,High performance and reliability for daily use,807.92,True,4355,156,4.2,Highly recommend|Not worth the price|Would buy again
P1896,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",1569.61,True,5634,128,3.1,Poor customer service|Very satisfied|Excellent quality
P1897,Air Purifier,Home Appliances,User-friendly design and long battery life,957.93,False,7987,383,3.1,Battery lasts long|Not worth the price|Could be better
P1898,Wi-Fi 6 Router,Networking,"Perfect for work, play, and everything in between",1154.78,False,8948,479,3.8,Would buy again|Very satisfied|Excellent quality
P1899,Network Switch,Networking,"Perfect for work, play, and everything in between",674.74,True,5770,411,2.5,Very satisfied|Poor customer service|Highly recommend
P1900,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",702.25,True,1977,383,1.3,Would buy again|Excellent quality|Not worth the price
P1901,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,603.48,False,5125,422,2.0,Great value for money|Poor customer service|Excellent quality
P1902,Gaming Console,Gaming,Equipped with the latest technology,1841.44,False,3649,392,3.7,Battery lasts long|Would buy again|Could be better
P1903,Gaming Console,Gaming,"Perfect for work, play, and everything in between",1413.41,False,9509,331,3.6,Very satisfied|Highly recommend|Could be better
P1904,Network Switch,Networking,High performance and reliability for daily use,1346.13,True,2610,480,4.3,Battery lasts long|Poor customer service|Excellent quality
P1905,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",766.91,False,7740,109,4.7,Battery lasts long|Would buy again|Amazing features
P1906,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,817.25,False,4351,194,2.1,Highly recommend|Amazing features|Very satisfied
P1907,Mirrorless Camera,Cameras,High performance and reliability for daily use,862.34,False,8343,199,4.9,Not worth the price|Would buy again|Great value for money
P1908,Mesh Wi-Fi System,Networking,Equipped with the latest technology,262.34,False,4525,355,4.3,Great value for money|Would buy again|Excellent quality
P1909,"Ultrabook 13""",Laptops,User-friendly design and long battery life,1713.15,False,2551,324,2.2,Great value for money|Excellent quality|Highly recommend
P1910,Gaming Console,Gaming,"Perfect for work, play, and everything in between",646.93,True,8016,317,5.0,Very satisfied|Would buy again|Battery lasts long
P1911,Smart Microwave,Home Appliances,"Compact, stylish, and powerful",1469.3,False,5542,52,1.3,Excellent quality|Very satisfied|Would buy again
P1912,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",918.39,False,4175,267,4.2,Battery lasts long|Very satisfied|Poor customer service
P1913,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,225.47,True,6212,196,3.8,Could be better|Very satisfied|Battery lasts long
P1914,Smart Glasses,Wearables,"Perfect for work, play, and everything in between",1680.55,True,3783,268,1.2,Not worth the price|Poor customer service|Amazing features
P1915,DSLR Camera,Cameras,Equipped with the latest technology,1595.02,False,6935,322,4.9,Poor customer service|Great value for money|Could be better
P1916,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,1165.23,False,2810,69,4.1,Great value for money|Amazing features|Very satisfied
P1917,Air Purifier,Home Appliances,High performance and reliability for daily use,1123.86,True,3511,172,2.0,Amazing features|Battery lasts long|Would buy again
P1918,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1483.71,False,733,238,1.7,Highly recommend|Battery lasts long|Great value for money
P1919,Fitness Tracker,Wearables,Equipped with the latest technology,886.79,False,2038,33,2.8,Poor customer service|Would buy again|Amazing features
P1920,Gaming Console,Gaming,Equipped with the latest technology,1042.03,True,448,282,1.8,Not worth the price|Great value for money|Battery lasts long
P1921,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1543.98,False,3674,477,3.2,Highly recommend|Very satisfied|Would buy again
P1922,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",1743.43,False,1338,361,2.0,Very satisfied|Amazing features|Could be better
P1923,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",963.18,True,3941,38,4.3,Would buy again|Amazing features|Battery lasts long
P1924,Smart Microwave,Home Appliances,User-friendly design and long battery life,789.34,False,3590,492,1.9,Great value for money|Poor customer service|Excellent quality
P1925,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,1444.18,False,9756,387,4.0,Great value for money|Could be better|Would buy again
P1926,Wi-Fi 6 Router,Networking,"Perfect for work, play, and everything in between",551.88,True,623,67,2.1,Could be better|Amazing features|Poor customer service
P1927,DSLR Camera,Cameras,User-friendly design and long battery life,1380.02,False,4280,287,2.3,Excellent quality|Amazing features|Highly recommend
P1928,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",1887.45,False,1247,21,4.7,Great value for money|Excellent quality|Very satisfied
P1929,Budget Smartphone,Mobile Phones,Equipped with the latest technology,725.01,True,2419,304,2.1,Battery lasts long|Not worth the price|Highly recommend
P1930,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",1796.96,True,5990,401,2.9,Would buy again|Poor customer service|Could be better
P1931,Smart Glasses,Wearables,"Compact, stylish, and powerful",310.52,False,8024,241,3.0,Excellent quality|Poor customer service|Great value for money
P1932,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,1054.26,False,9709,315,1.8,Very satisfied|Poor customer service|Highly recommend
P1933,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",1279.86,False,4727,335,4.6,Amazing features|Very satisfied|Could be better
P1934,Smart Microwave,Home Appliances,High performance and reliability for daily use,153.04,False,7614,22,1.7,Poor customer service|Battery lasts long|Would buy again
P1935,"Smart LED TV 43""",TVs,High performance and reliability for daily use,747.82,False,460,43,2.3,Battery lasts long|Great value for money|Excellent quality
P1936,"Smart LED TV 43""",TVs,"Perfect for work, play, and everything in between",1445.39,False,3110,339,3.3,Great value for money|Highly recommend|Could be better
P1937,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",831.62,False,8129,225,2.7,Highly recommend|Very satisfied|Not worth the price
P1938,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",755.25,True,9666,33,2.0,Would buy again|Could be better|Not worth the price
P1939,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,895.54,True,4449,132,4.0,Not worth the price|Highly recommend|Amazing features
P1940,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1829.03,False,2823,336,3.5,Amazing features|Excellent quality|Would buy again
P1941,Wi-Fi 6 Router,Networking,"Perfect for work, play, and everything in between",1172.84,False,2045,31,1.6,Not worth the price|Very satisfied|Poor customer service
P1942,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",1263.02,True,5578,302,1.2,Not worth the price|Great value for money|Could be better
P1943,"OLED TV 65""",TVs,"Compact, stylish, and powerful",1199.16,False,7388,377,2.1,Would buy again|Battery lasts long|Amazing features
P1944,Smart Microwave,Home Appliances,High performance and reliability for daily use,642.66,False,9649,411,2.4,Could be better|Not worth the price|Amazing features
P1945,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,1086.37,False,7569,87,1.8,Not worth the price|Poor customer service|Very satisfied
P1946,Budget Smartphone,Mobile Phones,User-friendly design and long battery life,520.76,False,1410,488,4.2,Poor customer service|Great value for money|Highly recommend
P1947,Smart Glasses,Wearables,"Compact, stylish, and powerful",1982.23,False,506,115,4.2,Very satisfied|Would buy again|Not worth the price
P1948,"Business Laptop 15""",Laptops,Equipped with the latest technology,1853.48,False,3577,121,4.4,Great value for money|Poor customer service|Very satisfied
P1949,Air Purifier,Home Appliances,Equipped with the latest technology,45.01,False,9381,407,1.8,Amazing features|Great value for money|Battery lasts long
P1950,"Business Laptop 15""",Laptops,Equipped with the latest technology,929.67,False,2626,66,2.0,Great value for money|Poor customer service|Highly recommend
P1951,Air Purifier,Home Appliances,Equipped with the latest technology,1112.38,True,5711,476,2.2,Could be better|Excellent quality|Great value for money
P1952,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1418.35,True,2725,161,3.3,Battery lasts long|Great value for money|Would buy again
P1953,Fitness Tracker,Wearables,High performance and reliability for daily use,998.23,False,6932,138,4.7,Great value for money|Excellent quality|Highly recommend
P1954,"OLED TV 65""",TVs,Equipped with the latest technology,1504.85,True,4934,181,3.0,Very satisfied|Battery lasts long|Could be better
P1955,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,514.31,False,184,69,1.5,Very satisfied|Highly recommend|Could be better
P1956,Network Switch,Networking,User-friendly design and long battery life,185.6,True,5969,100,2.9,Battery lasts long|Excellent quality|Highly recommend
P1957,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",192.08,True,9644,48,3.8,Amazing features|Great value for money|Very satisfied
P1958,Gaming Console,Gaming,Equipped with the latest technology,1397.98,False,9780,105,1.7,Great value for money|Highly recommend|Poor customer service
P1959,Mechanical Gaming Keyboard,Gaming,High performance and reliability for daily use,195.05,False,2228,280,1.1,Poor customer service|Excellent quality|Battery lasts long
P1960,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1402.81,True,4870,326,3.0,Poor customer service|Excellent quality|Would buy again
P1961,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1325.6,False,4922,72,3.6,Excellent quality|Great value for money|Very satisfied
P1962,"OLED TV 65""",TVs,"Compact, stylish, and powerful",1748.74,False,9539,114,2.6,Amazing features|Poor customer service|Would buy again
P1963,Wireless Gaming Mouse,Gaming,Equipped with the latest technology,740.09,False,5323,347,1.1,Not worth the price|Great value for money|Poor customer service
P1964,"OLED TV 65""",TVs,High performance and reliability for daily use,458.96,False,7144,137,1.9,Battery lasts long|Amazing features|Poor customer service
P1965,Network Switch,Networking,"Perfect for work, play, and everything in between",44.66,False,9478,40,4.8,Poor customer service|Great value for money|Very satisfied
P1966,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",1479.51,True,7957,335,2.3,Not worth the price|Would buy again|Highly recommend
P1967,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",568.4,True,9164,420,2.2,Poor customer service|Would buy again|Excellent quality
P1968,Gaming Laptop 16GB RAM,Laptops,High performance and reliability for daily use,218.21,True,9959,352,2.6,Would buy again|Excellent quality|Highly recommend
P1969,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1551.84,True,8298,217,2.0,Would buy again|Excellent quality|Not worth the price
P1970,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",534.24,True,2873,471,1.8,Could be better|Great value for money|Amazing features
P1971,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,392.26,True,6392,483,4.2,Would buy again|Excellent quality|Amazing features
P1972,Smartwatch with GPS,Wearables,Equipped with the latest technology,1912.86,True,1857,446,1.5,Could be better|Battery lasts long|Poor customer service
P1973,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1313.05,False,6205,231,1.2,Very satisfied|Amazing features|Could be better
P1974,Mesh Wi-Fi System,Networking,Equipped with the latest technology,693.43,True,297,330,1.2,Would buy again|Very satisfied|Highly recommend
P1975,Robot Vacuum,Home Appliances,Equipped with the latest technology,1725.54,False,5759,243,1.2,Not worth the price|Would buy again|Could be better
P1976,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",356.71,True,1386,102,1.1,Battery lasts long|Amazing features|Great value for money
P1977,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",256.0,True,2382,44,2.6,Great value for money|Battery lasts long|Highly recommend
P1978,Smart Glasses,Wearables,High performance and reliability for daily use,1145.13,False,9700,377,3.7,Poor customer service|Could be better|Highly recommend
P1979,Air Purifier,Home Appliances,User-friendly design and long battery life,830.64,True,1913,266,2.6,Poor customer service|Not worth the price|Highly recommend
P1980,"Business Laptop 15""",Laptops,High performance and reliability for daily use,464.0,False,1158,5,2.6,Amazing features|Could be better|Excellent quality
P1981,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",652.64,True,6555,246,3.9,Poor customer service|Excellent quality|Could be better
P1982,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,1376.88,True,3361,426,4.7,Highly recommend|Battery lasts long|Amazing features
P1983,Smartphone 128GB,Mobile Phones,High performance and reliability for daily use,1289.48,False,5625,224,2.6,Poor customer service|Battery lasts long|Highly recommend
P1984,Network Switch,Networking,Equipped with the latest technology,1104.58,False,1461,297,5.0,Poor customer service|Battery lasts long|Could be better
P1985,Portable Bluetooth Speaker,Audio,High performance and reliability for daily use,1232.57,True,8051,50,4.7,Not worth the price|Could be better|Great value for money
P1986,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",1862.84,False,3597,239,4.5,Amazing features|Battery lasts long|Highly recommend
P1987,Network Switch,Networking,High performance and reliability for daily use,1533.39,True,6378,342,1.1,Great value for money|Not worth the price|Amazing features
P1988,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,950.63,False,5120,222,1.5,Would buy again|Amazing features|Battery lasts long
P1989,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",308.01,True,2120,59,2.2,Battery lasts long|Not worth the price|Poor customer service
P1990,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",84.86,True,753,6,2.4,Would buy again|Could be better|Very satisfied
P1991,Air Purifier,Home Appliances,"Compact, stylish, and powerful",237.32,True,7186,257,3.8,Excellent quality|Not worth the price|Amazing features
P1992,"Ultrabook 13""",Laptops,High performance and reliability for daily use,1213.52,False,8272,49,4.4,Could be better|Highly recommend|Very satisfied
P1993,Mirrorless Camera,Cameras,High performance and reliability for daily use,670.61,False,794,484,4.3,Highly recommend|Great value for money|Excellent quality
P1994,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,871.13,False,1707,442,3.5,Very satisfied|Poor customer service|Battery lasts long
P1995,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",999.84,False,1061,37,1.4,Would buy again|Not worth the price|Highly recommend
P1996,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",371.49,True,2140,431,4.4,Great value for money|Poor customer service|Not worth the price
P1997,Smart Glasses,Wearables,Equipped with the latest technology,1480.72,False,4116,401,1.2,Very satisfied|Great value for money|Highly recommend
P1998,Fitness Tracker,Wearables,Equipped with the latest technology,1071.23,False,3346,296,4.1,Excellent quality|Battery lasts long|Amazing features
P1999,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1120.81,False,2094,259,1.5,Highly recommend|Poor customer service|Amazing features
